EventId,EventTemplate
E581,<*> visited <*> iterations <*> bug test <*>
E582,BlockingQueue visited <*> iterations <*>
E583,Resetting bootstrap progress to <*>
E584,ConcurrentHashMap visited <*> iterations <*>
E585,Error while waiting on bootstrap to complete. Bootstrap will have to be restarted. <*>
E586,HashMap visited <*> iterations <*>
E587,Array visited <*> iterations <*>
E588,Ignoring state change for dead or unknown endpoint: <*>
E589,Executing single-partition query on <*>
E590,Row cache miss (<*>)
E591,Bootstrap completed for tokens <*>
E592,<*> cache hit
E593,Ignoring row cache as cached value could not satisfy query
E594,"Resuming bootstrap is requested, but the node is already bootstrapped."
E595,<*> cache miss
E596,Resuming bootstrap...
E597,Caching <*> rows
E598,Resume complete
E599,Fetching data but not populating cache as query does not query from the start of the <*>
E600,Ignoring application state <*> from <*> because it is not a member in token metadata
E601,Acquiring sstable references
E602,Collecting data from sstables and tracking <*> status
E603,"Node <*> state bootstrapping, token <*>"
E604,"Skipped <*> non-slice-intersecting sstables, included <*> due to tombstones"
E605,"testLCS(lc=<*>,lm=<*>,o=<*>,L0=<*>*<*>)"
E606,Node <*> state jump to <*>
E607,Merged data from memtables and <*> sstables
E608,Merging memtable contents
E609,Node is not part of the ring; not recording size estimates
E610,Recording size estimates
E611,Spent <*> milliseconds on estimating <*> size
E612,"Node <*> state <*>, tokens <*>"
E613,Node <*> <*> token mismatch. Long network partition?
E614,Nodes <*> and <*> have the same token <*>. Ignoring <*>
E615,Suppressed exception while checking <*>. Original host was probably decommissioned. (<*>: <*>)
E616,"Time ranges [<*>-<*>], [<*>-<*>], disjunctive=<*>"
E617,Event time ranges are disjunctive - log invocations were made one after another
E618,New node <*> at token <*>
E619,"Checking if logger was busy. First = <*>, Second = <*>"
E620,[<*>] Failed importing sstables in directory <*>
E621,"Node <*> state <*>, token <*>"
E622,"No status log was recorded. First = <*>, Second = <*>"
E623,"Both event lists contain more than one entry. First = [<*>], Second = [<*>]"
E624,[<*>] Loading new SSTables and building secondary indexes for <*>: <*>
E625,Node <*> will complete replacement of <*> for tokens <*>
E626,The results path (<*>) should be an existing directory
E627,You need to state at least one --target host to replay the query against
E628,"Excluding DDL statement from replaying: CREATE TABLE users (<*>, <*>)"
E629,Excluding <*> statement from replaying: <*>
E630,Host ID collision for <*> between <*> and <*>; ignored <*>
E631,[<*>] Current sstables: <*>
E632,fqltool: <*>
E633,See '<*> help' or '<*> help <command>'.
E634,QUERY <*> from <*> got exception: <*>: <*>
E635,QUERY update products set price = <*> where id = <*> got exception: <*>
E636,"QUERY insert into orders values (<*>,<*>,<*>,<*>) got exception: <*>: Cannot insert null value"
E637,"QUERY create table books (<*> int, <*> varchar, <*> varchar) got exception: java.sql.SQLSyntaxErrorException: Table already exists"
E638,QUERY drop table <*> got exception: <*>: <*>
E639,QUERY alter table books add column genre varchar got exception: <*>: <*>
E640,Not updating host ID <*> for <*> because it's <*>
E641,Removing copied SSTables which were left in data directories after failed SSTable import.
E642,"<*> queries, rate = <*>"
E643,"[Stream <*>] Start receiving file <*> from <*>, repairedAt = <*>, size = <*>, ks = '<*>', pendingRepair = '<*>', table = '<*>'."
E644,Not updating token metadata for <*> because I am replacing it
E645,USE <*> failed: <*>
E646,[Stream <*>] Reading section <*> with length <*> from stream.
E647,Switching keyspace from <*> to <*>
E648,Received removenode gossip about myself. Is this node rejoining after an explicit removenode?
E649,Tokens <*> removed manually (endpoint was <*>)
E650,Query <*> against <*> failure: <*>
E651,ERROR notifying listener <*>
E652,Removing tokens <*> for <*>
E653,"[Stream <*>] Finished receiving file <*> from <*> readBytes = <*>, totalSize = <*>"
E654,Invalid output dir (missing): <*>
E655,Getting new source replicas for <*>
E656,"[Stream #<*>] Start streaming file <*> to <*>, repairedAt = <*>, totalSize = <*>"
E657,Sorted possible replicas starts as [<*>]
E658,Skipping down replica <*>
E659,Invalid profile URI : http://example.com/profiles/<*>
E660,Invalid profile URI : ftp://<*>/profiles/<*>
E661,Invalid profile URI : <*>
E662,"[Stream #<*>] Finished streaming file <*> to <*>, bytesTransferred = <*>, totalSize = <*>"
E663,Finished! <*>
E664,Pending compactions: <*>
E665,"[Stream <*>] Started receiving sstable <*> from <*>, size = <*>, table = <*>"
E666,Written <*> of <*>
E667,Restoring replica count for keyspace <*>
E668,"Changed replicas for leaving <*>, myNewReplicas <*>"
E669,"[Stream #<*>] Started receiving video component from <*>, componentSize = <*> MB, readBytes = <*> MB, totalSize = <*> MB"
E670,"[Stream #<*>] Started receiving audio component from <*>, componentSize = <*>, readBytes = <*>, totalSize = <*>"
E671,"[Stream #<*>] Started receiving subtitle component from <*>, componentSize = <*> KB, readBytes = <*> KB, totalSize = <*> KB"
E672,"[Stream #<*>] Started receiving image component from <*>, componentSize = <*>, readBytes = <*>, totalSize = <*>"
E673,"[Stream #<*>] Started receiving text component from <*>, componentSize = <*> KB, readBytes = <*> KB, totalSize = <*> KB"
E674,Requesting keyspace <*> sources
E675,"Requesting from <*> full replicas <*>, <*> transient replicas <*>, <*>"
E676,Failed to connect over JMX; not collecting these stats
E677,Source and our replicas are <*> -> Source and our replicas are up to date
E678,Source and our replicas are <*> -> Source and our replicas are out of sync
E679,Source and our replicas are <*> -> Source and our replicas are in progress
E680,Source and our replicas are <*> -> Source and our replicas are <*>
E681,"[Stream #<*>] Finished receiving header component from <*>, componentSize = <*> B, readBytes = <*> B, totalSize = <*>"
E682,"[Stream #<*>] Finished receiving data component from <*>, componentSize = <*>, readBytes = <*>, totalSize = <*>"
E683,"[Stream #<*>] Finished receiving footer component from <*>, componentSize = <*> B, readBytes = <*> B, totalSize = <*>"
E684,"[Stream #<*>] Finished receiving metadata component from <*>, componentSize = <*> B, readBytes = <*> B, totalSize = <*>"
E685,"[Stream #<*>] Finished receiving index component from <*>, componentSize = <*> B, readBytes = <*> B, totalSize = <*>"
E686,"[Stream #<*>] Finished receiving image component from <*>, componentSize = <*>, readBytes = <*>, totalSize = <*>"
E687,"[Stream #<*>] Finished receiving audio component from <*>, componentSize = <*>, readBytes = <*>, totalSize = <*>"
E688,"[Stream #<*>] Finished receiving video component from <*>, componentSize = <*>, readBytes = <*>, totalSize = <*>"
E689,"[Stream #<*>] Finished receiving text component from <*>, componentSize = <*> KB, readBytes = <*> KB, totalSize = <*> MB"
E690,"[Stream #<*>] Finished receiving script component from <*>, componentSize = <*>, readBytes = <*>, totalSize = <*>"
E691,"[Stream #<*>] Finished receiving style component from <*>, componentSize = <*>, readBytes = <*>, totalSize = <*>"
E692,"[Stream #<*>] Finished receiving font component from <*>, componentSize = <*>, readBytes = <*>, totalSize = <*>"
E693,"[Stream #<*>] Finished receiving icon component from <*>, componentSize = <*>, readBytes = <*>, totalSize = <*>"
E694,"[Stream #<*>] Finished receiving logo component from <*>, componentSize = <*>, readBytes = <*>, totalSize = <*>"
E695,Partition rate : <*> pk/s <*>
E696,Streaming to restore replica count failed for partition <*>
E697,Streaming to restore replica count failed from node <*>
E698,Streaming to restore replica count failed for topic <*>
E699,Streaming to restore replica count failed by <*>
E700,Streaming to restore replica count failed for group <*>
E701,Streaming to restore replica count failed for key <*>
E702,Replica <*> will be responsibility of <*>
E703,Latency mean : <*> ms [<*>]
E704,Replica <*> already in all replicas
E705,"[Stream #<*>] Finished streaming <*> gen <*> component TOC to <*>, xfered = <*>, length = <*>, totalSize = <*>"
E706,"[Stream #<*>] Finished streaming <*> gen <*> component <*> to <*>, xfered = <*>, length = <*>, totalSize = <*>"
E707,"Incoming stream entireSSTable=true components=[DATA, DIGEST, SUMMARY, INDEX]"
E708,"Incoming stream entireSSTable=<*> components={[<*>, <*>]}"
E709,Latency max : <*> get
E710,Latency max : <*> put
E711,Latency max : <*> scan
E712,Latency max : <*> delete
E713,Latency max : <*> update
E714,Latency max : <*> query
E715,Latency max : <*> insert
E716,Latency max : <*> batch
E717,Latency max : <*> read
E718,Latency max : <*> write
E719,Latency max : <*> ms merge
E720,Latency max : <*> compact
E721,Latency max : <*> flush
E722,Latency max : <*> snapshot
E723,Latency max : <*> restore
E724,Cleared out snapshot directories
E725,ViewFilter for <*> sstables
E726,Setting snapshot throttle to <*>
E727,"[Stream <*>] Start receiving file <*> from <*>, repairedAt = <*>, size = <*>, ks = '<*>', table = '<*>', pendingRepair = '<*>'."
E728,Error during paxos repair: <*>: <*>
E729,skipping paxos repair for node down. <*>
E730,"skipping paxos repair for schema change. <*> is set, or v2 paxos variant is not being used"
E731,"skipping paxos repair for network partition. <*> is set, or v2 paxos variant is not being used"
E732,"skipping paxos repair for data center outage. <*> is set, or v2 paxos variant is not being used"
E733,skipping paxos repair for maintenance window. <*>
E734,skipping paxos repair for configuration update. <*>
E735,"skipping paxos repair for load balancing. <*> is set, or v2 paxos variant is not being used"
E736,"skipping paxos repair for backup restore. <*> is set, or v2 paxos variant is not being used"
E737,skipping paxos repair for disk failure. <*>
E738,skipping paxos repair for memory leak. <*>
E739,"skipping paxos repair for security breach. <*> is set, or v2 paxos variant is not being used"
E740,"skipping paxos repair for version upgrade. <*> is set, or v2 paxos variant is not being used"
E741,skipping paxos repair for hardware replacement. <*>
E742,"skipping paxos repair for performance tuning. <*> is set, or v2 paxos variant is not being used"
E743,"skipping paxos repair for replication lag. <*> is set, or v2 paxos variant is not being used"
E744,Total GC memory : <*>
E745,[Stream <*>] Received <*> sstables from <*> (<*>)
E746,Total GC time : <*> seconds
E747,Avg GC time : <*> ms
E748,Sleeping <*> seconds before retrying paxos repair...
E749,[Stream <*>] Invalidated <*> row cache entries on table <*> after stream receive task completed.
E750,StdDev GC time : <*> ms
E751,Retrying paxos repair for timeout. Retry <*>
E752,Retrying paxos repair for network error. Retry <*>
E753,Retrying paxos repair for quorum failure. Retry <*>
E754,Retrying paxos repair for <*>. Retry <*>
E755,[Stream <*>] Invalidated <*> counter cache entries on table <*> after stream receive task completed.
E756,Total operation time : <*>
E757,<*> repair for timeout complete
E758,<*> repair for network partition complete
E759,<*> repair for leader change complete
E760,<*> repair for data inconsistency complete
E761,paxos repair for <*> failure complete
E762,<*> repair for configuration update complete
E763,<*> repair for disk error complete
E764,<*> repair for memory overflow complete
E765,paxos repair for corrupted message complete
E766,<*> repair for client request complete
E767,<*> repair for snapshot restore complete
E768,<*> repair for log truncation complete
E769,<*> repair for <*> complete
E770,Bootstrapping - doing <*> in <*>
E771,Compaction score for level <*> is <*>
E772,Got <*> rows
E773,L0 (maximum supported level) has <*> bytes while its maximum size is supposed to be <*> bytes
E774,L1 (maximum supported level) has <*> bytes while its maximum size is supposed to be <*> bytes
E775,L2 (maximum supported level) has <*> bytes while its maximum size is supposed to be <*> bytes
E776,L3 (maximum supported level) has <*> bytes while its maximum size is supposed to be <*> bytes
E777,L4 (maximum supported level) has <*> bytes while its maximum size is supposed to be <*> bytes
E778,L5 (maximum supported level) has <*> bytes while its maximum size is supposed to be <*> bytes
E779,L6 (maximum supported level) has <*> bytes while its maximum size is supposed to be <*> bytes
E780,L7 (maximum supported level) has <*> bytes while its maximum size is supposed to be <*> bytes
E781,L8 (maximum supported level) has <*> bytes while its maximum size is supposed to be <*> bytes
E782,<*> (maximum supported level) has <*> bytes while its maximum size is supposed to be <*> bytes
E783,Extra row num <*>: <*>
E784,"Will request range (<*>, <*>) of keyspace <*> from endpoint <*>"
E785,No compaction candidates for <*>
E786,"Keyspace <*>: work map [<*>, <*>)."
E787,Unable to create UDT list; following sub-types still not created: [<*>]
E788,"Unable to create UDT user; following sub-types still not created: [<*>, <*>]"
E789,"Unable to create UDT point; following sub-types still not created: [<*>, <*>]"
E790,Unable to create UDT product; following sub-types still not created: [<*>]
E791,"Unable to create UDT employee; following sub-types still not created: [<*>, <*>, <*>, <*>]"
E792,"Unable to create UDT book; following sub-types still not created: [<*>, <*>, <*>, <*>]"
E793,"Unable to create UDT order; following sub-types still not created: [<*>, <*>, <*>, <*>]"
E794,"Unable to create UDT movie; following sub-types still not created: [<*>, <*>, <*>, <*>]"
E795,Unable to create UDT person; following sub-types still not created: [<*>]
E796,Unable to create UDT student; following sub-types still not created: [<*>]
E797,Unable to create UDT animal; following sub-types still not created: [<*>]
E798,"Unable to create UDT car; following sub-types still not created: [<*>, <*>, <*>, <*>]"
E799,"Unable to create UDT song; following sub-types still not created: [<*>, <*>, <*>, <*>]"
E800,"Unable to create UDT message; following sub-types still not created: [<*>, <*>, <*>, <*>]"
E801,"Unable to create UDT comment; following sub-types still not created: [<*>, <*>, <*>, <*>]"
E802,"L0 is too far behind, performing size-tiering there first"
E803,Calculating <*>
E804,CompactionCounter: <*>: <*>
E805,Creating UDT <*>
E806,Adding high-level (L2) sstable-<*> to candidates
E807,Adding high-level (L3) sstable-<*> to candidates
E808,Adding high-level (L1) sstable-<*> to candidates
E809,Adding high-level (L4) <*> to candidates
E810,Choosing candidates for <*>
E811,Unable to generate enough distinct rows; using <*> rows
E812,Executing query: SELECT * FROM users WHERE id = <*> with parameters: [<*>]
E813,"Executing query: INSERT INTO orders (product_id, quantity, price) VALUES (?, ?, ?) with parameters: [<*>, <*>, <*>]"
E814,"Executing query: UPDATE products SET stock = stock - <*> WHERE id = <*> with parameters: [<*>, <*>]"
E815,"Executing query: DELETE FROM cart WHERE user_id = <*> AND product_id = <*> with parameters: [<*>, <*>]"
E816,"Executing query: CREATE TABLE customers (<*> INT PRIMARY KEY, <*> VARCHAR(<*>), <*> VARCHAR(<*>)) with parameters: <*>"
E817,Executing query: DROP TABLE IF EXISTS <*> with parameters: <*>
E818,Executing query: ALTER TABLE products ADD COLUMN description <*> with parameters: <*>
E819,"Executing query: SELECT <*>, <*> FROM customers WHERE id IN (?) with parameters: [[<*>, <*>, <*>]]"
E820,"Executing query: SELECT <*>, SUM(<*>) AS <*> FROM <*> GROUP BY <*> with parameters: <*>"
E821,"Executing query: SELECT p.name, p.price, o.quantity FROM products p JOIN orders o ON p.id = o.product_id WHERE o.user_id = <*> with parameters: [<*>]"
E822,Executing query: SELECT AVG(<*>) AS <*> FROM <*> with parameters: <*>
E823,Executing query: SELECT * FROM products WHERE name LIKE <*> with parameters: <*>
E824,Executing query: SELECT * FROM products LIMIT <*> OFFSET <*> with parameters: <*>
E825,Executing query: SELECT * FROM products ORDER BY price DESC with parameters: <*>
E826,Executing query: SELECT * FROM products WHERE stock < <*> with parameters: [<*>]
E827,Doesn't intersect adding <*>
E828,Creating <*> compaction strategy for pending repair: <*>
E829,Removing compaction strategy for pending repair <*> on <*>
E830,reading digest <*>
E831,reading data <*>
E832,expectCurrentCDCState violation! Expected state: <*>. Found state: <*>. Current CDC allocation: <*>
E833,Decided not to speculate as <*> > <*>
E834,Awaiting <*> microseconds before speculating
E835,second <*> mem max <*> allocated <*> free <*> mutations <*> since start <*> avg <*> transfer <*>
E836,speculating read retry on <*>
E837,Changing level on <*> from <*> to <*>
E838,GC compaction resulted in <*> Unfiltereds
E839,Non-GC compaction resulted in <*> Unfiltereds
E840,Timed out waiting on <*> repair requests
E841,Equivalence test failure between sources: <*>
E842,responsesMatch: <*> ms.
E843,Didn't get any response rows; new concurrent requests: <*>
E844,with tombstone sources:<*>
E845,Compaction buckets are full
E846,Compaction buckets are empty
E847,Compaction buckets are <*>% full
E848,Compaction buckets are overflowing
E849,Compaction buckets are underflowing
E850,Compaction buckets are corrupted
E851,Compaction buckets are missing
E852,Compaction buckets are locked
E853,Compaction buckets are unlocked
E854,Compaction buckets are sorted
E855,Compaction buckets are unsorted
E856,Compaction buckets are balanced
E857,Compaction buckets are unbalanced
E858,Compaction buckets are updated
E859,Compaction buckets are outdated
E860,expected <*>
E861,Didn't get enough response rows; actual rows per range: <*>; remaining rows: <*>; new concurrent requests: <*>
E862,"You are running with sstables overlapping checks disabled, it can result in loss of data"
E863,Boundaries for <*> disks is <*>
E864,Disabling tombstone compactions for <*>
E865,Enqueuing request to replica <*>
E866,Enabling tombstone compactions for <*>
E867,Submitted <*> concurrent range requests
E868,TWCS skipping check for fully expired SSTables
E869,"Old boundaries: [<*>, <*>, <*>, <*>] New boundaries: [<*>, <*>, <*>, <*>]"
E870,"TWCS expired check sufficiently far in the past, checking for fully expired SSTables"
E871,Computing ranges to <*>
E872,Including expired sstables: <*>
E873,"buckets <*>, max timestamp <*>"
E874,Submitting range requests on <*> ranges with a concurrency of <*>
E875,"Key <*>, now <*>"
E876,"Estimated result rows per range: <*>; requested rows: <*>, ranges.size(): <*>; concurrent range requests: <*>"
E877,<*> or <*> has <*> sstables. Expected > <*> on both.
E878,"No compaction necessary for bucket size <*>, key <*>, now <*>"
E879,L1: <*>
E880,L2: <*>
E881,"bucket size <*> >= <*> and not in current bucket, eligible but not selected: bucket[<*>]"
E882,Blockfor is <*>; setting up requests to <*>
E883,"bucket size <*> >= <*> and not in current bucket, compacting what's here: <*>"
E884,<*>; received <*> of <*> responses
E885,"First window of bucket is eligible but not selected: <*> , options <*>"
E886,Enqueuing image data read to <*>
E887,Enqueuing text data read to <*>
E888,Enqueuing audio data read to stream
E889,Enqueuing video data read to <*>
E890,Enqueuing binary data read to <*>
E891,Enqueuing JSON data read to <*>
E892,Enqueuing XML data read to <*>
E893,Enqueuing HTML data read to <*>
E894,Enqueuing CSV data read to <*>
E895,Enqueuing PDF data read to <*>
E896,Enqueuing ZIP data read to <*>
E897,Enqueuing MP3 data read to <*>
E898,Enqueuing JPEG data read to <*>
E899,Enqueuing DOCX data read to <*>
E900,Enqueuing GIF data read to <*>
E901,"Using STCS compaction for first window of bucket: data files <*> , options {min_threshold=<*>, max_threshold=<*>}"
E902,*** Note: <*> would have compared this differently
E903,Timed out merging read repair responses: <*>: <*>
E904,UUIDTypeTest.permutations.seed=<*>
E905,Using a non-default timestamp_resolution <*> - are you really doing inserts with USING TIMESTAMP <non_microsecond_timestamp> (or driver equivalent)?
E906,Sending read-repair-mutation to <*>
E907,Sending speculative read-repair-mutation to <*>
E908,Writing <*> partitions of <*> rows
E909,Timed out while read-repairing after receiving all <*> data and digest responses
E910,"Shard count <*> for density <*>, <*> times target <*>"
E911,"Encountered an oversized (<*>) read repair mutation for table <*>, key <*>, node <*>"
E912,Reading <*> partitions
E913,Selecting <*>
E914,Verifying repaired data tracker <*>
E915,"setupClass done, allocation type <*>"
E916,Requesting rows <*> in partition <*> from <*> for replica filtering protection
E917,"Memtable in <*> mode: <*> ops, <*> MB serialized bytes, <*>"
E918,"Memtable in <*> mode: <*> ops, <*> KB serialized bytes, <*>"
E919,Requesting <*> rows in partition <*> from <*> for replica filtering protection
E920,"Encountered error while trying to preprocess the message ""<*>"", in command ""<*>"", replica plan: ""<*>"""
E921,Selected compaction on level <*> overlap <*> sstables <*>
E922,Requesting <*> extra rows from <*> for short read protection
E923,CoordinatorTrackWarnings.init()
E924,Error merging: <*>
E925,CoordinatorTrackWarnings.reset()
E926,Returning compaction pick with selected compaction <*>
E927,l2: [<*>]
E928,Creating compaction pick with live set <*>
E929,Processing directory <*>
E930,forcing flush
E931,begin manual replay
E932,All sstables not from the same disk - putting results in <*>
E933,Skipping non-existing data directory <*>
E934,putting compaction results in <*>
E935,Adding expiring snapshot <*>
E936,"Switching writer, currentBytesToWrite = <*>"
E937,"Switching writer, currentPartitionsToWrite = <*>"
E938,Acquiring counter locks
E939,Fetching <*> counter values from cache
E940,Reading <*> counter values from the CF
E941,Doesn't have write permissions for <*> directory
E942,Stop assertSplit at depth: <*>
E943,Doesn't have read permissions for <*> directory
E944,"<*> splits of range(<*>, <*>) are: <*>"
E945,Doesn't have execute permissions for <*> directory
E946,"Adding <*> nodes to dc=<*>, rack=<*>."
E947,Failed to create temp directory
E948,Failed to create backup directory
E949,Failed to create data directory
E950,Failed to create config directory
E951,Failed to create logs directory
E952,Failed to create cache directory
E953,Failed to create images directory
E954,Failed to create videos directory
E955,Failed to create audio directory
E956,Failed to create downloads directory
E957,Failed to create uploads directory
E958,Failed to create documents directory
E959,Failed to create fonts directory
E960,Failed to create icons directory
E961,Failed to create themes directory
E962,Moving index file <*> to <*>
E963,Simulating digest ACK response
E964,Simulating bad digest ACK reply
E965,Attempt <*> at stopping the compaction tasks
E966,"removing candidate <*>, usable=<*>, requested=<*>"
E967,Failed to wait for tracing events: <*>
E968,"FileStore <*> has only <*> GB available, but <*> GB is needed"
E969,Using random seed: <*>
E970,No manifest found for snapshot <*> of table <*>
E971,Removing expired snapshot <*>.
E972,Unexpectedly high miss count: <*>
E973,Disallowing <*> for reads
E974,Key cache metrics [User]: capacity:<*> size:<*> entries:<*> hit-rate:<*> one-min-rate:<*>
E975,Key cache metrics [<*>]: capacity:<*> size:<*> entries:<*> hit-rate:<*> one-min-rate:<*>
E976,Refreshing disk boundary cache for <*>
E977,jemalloc preload explicitly disabled
E978,jemalloc shared library could not be preloaded to speed up memory allocations
E979,<*> was unable to load native libraries; this will lower the performance of <*> (<*>): <*>
E980,LargePartitionsTest-measured: insertData took <*> ms
E981,LargePartitionsTest-measured: queryData took <*> ms
E982,LargePartitionsTest-measured: deleteData took <*> ms
E983,LargePartitionsTest-measured: updateData took <*> ms
E984,LargePartitionsTest-measured: scanData took <*> ms
E985,LargePartitionsTest-measured: mergeData took <*> ms
E986,LargePartitionsTest-measured: sortData took <*> ms
E987,LargePartitionsTest-measured: filterData took <*> ms
E988,LargePartitionsTest-measured: joinData took <*> ms
E989,LargePartitionsTest-measured: aggregateData took <*> ms
E990,LargePartitionsTest-measured: indexData took <*> ms
E991,LargePartitionsTest-measured: compressData took <*> ms
E992,LargePartitionsTest-measured: decompressData took <*> ms
E993,LargePartitionsTest-measured: encryptData took <*> ms
E994,LargePartitionsTest-measured: decryptData took <*> ms
E995,JMX is not enabled to receive remote connections. Please see <*> for more info.
E996,Ignoring provided values <*> as they are not supported for <*> (ignored values are: <*>)
E997,Loading legacy version: <*>
E998,Use of <*> at startup is deprecated. Please use <*> instead.
E999,32bit JVM detected. It is recommended to run Cassandra on a 64bit JVM for better performance.
E1000,"<*> detected. Some features, such as <*>, may not work as intended"
E1001,"The JVM is not configured to stop on OutOfMemoryError which can cause data corruption. Either upgrade your JRE to a version greater or equal to 8u92 and use -XX:+ExitOnOutOfMemoryError/-XX:+CrashOnOutOfMemoryError or use -XX:OnOutOfMemoryError=""<*>"" on your current JRE."
E1002,"The JVM is not configured to stop on OutOfMemoryError which can cause data corruption. Use one of the following JVM options to configure the behavior on OutOfMemoryError: -XX:+ExitOnOutOfMemoryError, -XX:+CrashOnOutOfMemoryError, or -XX:OnOutOfMemoryError=""<*>"""
E1003,Streaming legacy version <*>
E1004,Truncating legacy version <*>
E1005,Registered user defined expression type <*> and serializer <*> with identifier <*>
E1006,<*> is not recommended
E1007,Provided values <*> are not recommended for threshold (warned values are: <*>)
E1008,Provided values <*> are not recommended for flag (warned values are: <*>)
E1009,Provided values <*> are not recommended for size (warned values are: <*>)
E1010,Provided values <*> are not recommended for color (warned values are: <*>)
E1011,Provided values <*> are not recommended for fruit (warned values are: <*>)
E1012,Provided values <*> are not recommended for animal (warned values are: <*>)
E1013,Provided values <*> are not recommended for number (warned values are: <*>)
E1014,Provided values <*> are not recommended for letter (warned values are: <*>)
E1015,Provided values <*> are not recommended for day (warned values are: <*>)
E1016,Provided values <*> are not recommended for season (warned values are: <*>)
E1017,Provided values <*> are not recommended for transport (warned values are: <*>)
E1018,Provided values <*> are not recommended for game (warned values are: <*>)
E1019,Provided values <*> are not recommended for drink (warned values are: <*>)
E1020,Provided values <*> are not recommended for food (warned values are: <*>)
E1021,Provided values <*> are not recommended for emotion (warned values are: <*>)
E1022,Compacting legacy version <*>
E1023,Loading legacy table <*>
E1024,Could not acquire MV lock
E1025,Unknown exception caught while attempting to update MaterializedView! [<*>]java.lang.NullPointerException
E1026,"Unknown exception caught while attempting to update MaterializedView! [id=<*>, name=<*>, columns=<*>]<*>"
E1027,Found unknown system directory <*> at <*> that contains the word snapshot. This may be left over from a previous version of Cassandra or may be normal. Consider removing after inspection if determined to be unnecessary.
E1028,Creating materialized view mutations from base table replica
E1029,"Committing transaction over <*> staged: <*>, logged: <*>"
E1030,Checkpointing staged <*>
E1031,for pk=<*> ck=<*>
E1032,Staging for obsolescence <*>
E1033,CAS applied successfully
E1034,<*> did not apply
E1035,Failed paxos propose locally: <*>
E1036,Cancelling order from <*>
E1037,Cancelling subscription from <*>
E1038,Cancelling payment from <*>
E1039,Cancelling reservation from <*>
E1040,Cancelling booking from <*>
E1041,Cancelling refund from <*>
E1042,Cancelling delivery from <*>
E1043,Cancelling invoice from <*>
E1044,Cancelling shipment from <*>
E1045,Cancelling registration from <*>
E1046,Cancelling confirmation from <*>
E1047,Cancelling request from <*>
E1048,Cancelling renewal from <*>
E1049,Cancelling transfer from <*>
E1050,Cancelling withdrawal from <*>
E1051,Determining replicas for <*>
E1052,adding node <*> at <*>
E1053,"Write failure; received <*> of <*> required replies, failed <*> requests"
E1054,Wrote hints to satisfy CL.<*> after no replicas acknowledged the write
E1055,"Error applying local view update: Mutation (keyspace <*>, tables [<*>], partition key <*>)"
E1056,Exception occurred updating coordinatorWriteLatency metric: <*>
E1057,"Last record of transaction <*> is corrupt or incomplete [<*>], but all previous records match state on disk; continuing"
E1058,Failed to sync file <*> <*>
E1059,Sending mutation to remote replica <*>
E1060,Testing minor versions <*> compatibility for sstable format <*>
E1061,Sending message to <*>
E1062,Invalid folder descriptor trying to create log replica <*>. Continuing without Native I/O support.
E1063,Hosts not in agreement. Didn't get a response from everybody: <*>
E1064,Failed to open log replica <*> IOException
E1065,Failed to open log replica <*> FileNotFoundException
E1066,Failed to open log replica <*> EOFException
E1067,Failed to open log replica <*> ParseException
E1068,Failed to open log replica <*>.xml <*>
E1069,Failed to open log replica <*> ZipException
E1070,Failed to open log replica <*> DocumentException
E1071,Failed to open log replica <*> InvalidFormatException
E1072,Failed to open log replica <*> SlideShowException
E1073,Failed to open log replica <*> MalformedURLException
E1074,Failed to open log replica <*>.java <*>
E1075,Failed to open log replica <*> SyntaxException
E1076,Failed to open log replica <*> LoadError
E1077,Failed to open log replica <*> FatalErrorException
E1078,Failed to open log replica <*> ReferenceException
E1079,Added log file replica <*>
E1080,Created new file replica <*>
E1081,Schemas are in agreement.
E1082,Failed at <*> last action read iteration <*>
E1083,Failed at <*> last action write iteration <*>
E1084,Failed at <*> last action append iteration <*>
E1085,Failed at <*> last action <*> iteration <*>
E1086,Discarding hint for endpoint not part of ring: <*>
E1087,Not hinting <*> for which there is the earliest hint stored at <*>
E1088,Mismatched last line in file <*> not the same as <*>
E1089,Not hinting <*> which has reached to the max hints size <*> bytes on disk. The actual hints size on disk: <*>
E1090,"Found duplicate record <*> for <*>, giving up"
E1091,Could not get stack for <*>
E1092,"Found too many lines for <*>, giving up"
E1093,Could not get <*>
E1094,"Starting a blocking truncate operation on keyspace <*>, CF <*>"
E1095,"Cannot perform truncate, some hosts are down"
E1096,"Some hints were not written before shutdown. This is not supposed to happen. You should (a) run repair, and (b) file a bug report"
E1097,Created transaction logs with id <*>
E1098,Overriding RING_DELAY to <*>
E1099,Track NEW sstable <*> in <*>.log
E1100,Overriding SCHEMA_DELAY_MILLIS to <*>
E1101,Track OLD sstable <*> in <*>
E1102,"Unable to delete <*> as it does not exist, see debug log file for stack trace"
E1103,Encountered non-info status in logger setup; aborting stdout capture: '<*>'
E1104,"Unfinished transaction log, deleting <*>"
E1105,Removing files for transaction <*>
E1106,Closing file transaction <*>
E1107,Was in <*> appender
E1108,writing <*> rows
E1109,"Failed deletion for <*>, we'll retry after GC and on server restart"
E1110,SSTableTidier ran with no existing data file for an sstable that was not new
E1111,"Completing txn <*> with last record <*>, <*>, <*>"
E1112,Stopping gossip by operator request
E1113,Failed to complete file transaction id <*>
E1114,Disabling gossip while native transport is still active is unsafe
E1115,========== Completed loop <*> ========
E1116,Commit log segment <*> is unused
