EventId,EventTemplate
E410,"This script generate models for mobile test. For each model we have a <*> version\nand an <*> version. The <*> version will be generated during test,and\nshould not be committed to the repo.\nThe <*> version is for back compatibility # test (a model generated today should\nrun on master branch in the next <*>). We can use this script to update a model that\nis no longer supported.\n- use 'python gen_test_model.py <*>' to generate on-the-fly models for <*>- use 'python gen_test_model.py <*>' to generate on-the-fly models for <*>- use 'python gen_test_model.py <*>' to generate checked-in models for <*>- use 'python gen_test_model.py <*>' to generate on-the-fly models for <*>- use 'python gen_test_model.py <model_name_no_suffix>' to update the given storage model"
E411,These tests should be run through test/test_optim.py instead
E412,"Model <*> Evaluation accuracy on test dataset: <*>, <*>"
E413,"Eager mode quantized model evaluation accuracy on test dataset: <*>, <*>"
E414,ERROR: Validation for QConfig <*> failed
E415,/* Auto-generated by <*> script. Do not modify */
E416,"Warning: <*> toolchain will be used, but <*> linker is recommended to avoid <*> linker error!"
E417,"Warning: Please consider upgrading to <*>, where x64 emulation is enabled!"
E418,Skipping gcc -c main.c -o main.o -frecord-sources -gline-tables-only as it does not specify output file
E419,Skipping clang -c test.c -frecord-sources -gline-tables-only as it does not specify output file
E420,Skipping g++ -c source.cpp -std=c+<*> -frecord-sources -gline-tables-only as it does not specify output file
E421,Skipping cc -c <*> as it does not specify output file
E422,Skipping icc -c example.c -O2 -frecord-sources -gline-tables-only as it does not specify output file
E423,Skipping msvc -c <*> -o <*> -frecord-sources -gline-tables-only as it does not specify output file
E424,Skipping cl /c <*> -frecord-sources -gline-tables-only as it does not specify output file
E425,Skipping gcc -c module.c -I include -frecord-sources -gline-tables-only as it does not specify output file
E426,Skipping g++ -c <*> -I include -std=c+<*> -frecord-sources -gline-tables-only as it does not specify output file
E427,Skipping clang -c function.c -o <*> -frecord-sources -gline-tables-only as it does not specify output file
E428,Skipping icc -c algorithm.c -o <*> as it does not specify output file
E429,"Not a devel setup of PyTorch, please run `python3 setup.py develop --user` first"
E430,Only <*> build system is supported at the moment
E431,"More than <*> items needs to be rebuild, run `ninja torch_python` first"
E432,Failed to download (trying next):\nURLError: <urlopen error [Errno <*>] <*>
E433,"Failed to download (trying next):<*>: HTTPConnectionPool(host='<*>', port=<*>): Max retries exceeded with url: <*> (Caused by NewConnectionError('<*>: Failed to establish a new connection: [Errno <*>] Temporary failure in name resolution'))"
E434,"Failed to download (trying next):\nConnectionError: HTTPSConnectionPool(host='<*>', port=<*>): Max retries exceeded with url: <*> (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at <*>: Failed to establish a new connection: [Errno <*>] Name or service not known'))"
E435,"Failed to download (trying next):<*>: HTTPConnectionPool(host='<*>', port=<*>): Max retries exceeded with url: <*> (Caused by NewConnectionError('<*>: Failed to establish a new connection: [Errno <*>] <*>'))"
E436,"Failed to download (trying next):<*>: HTTPSConnectionPool(host='<*>', port=<*>): Max retries exceeded with url: <*> (Caused by NewConnectionError('<*>: Failed to establish a new connection: [Errno <*>] <*>'))"
E437,Downloaded <*> file(s) to <*>:
E438,No <*> versions available on platform <*>.
E439,TensorFlow <*> is not available on platform <*>. Available version(s): <*>
E440,PyTorch <*> is not available on platform <*>. Available version(s): <*>
E441,Numpy <*> is not available on platform <*>. Available version(s): <*>
E442,Pandas <*> is not available on platform <*>. Available version(s): <*>
E443,Scikit-learn <*> is not available on platform <*>. Available version(s): <*>
E444,Flask <*> is not available on platform <*>. Available version(s): <*>
E445,Matplotlib <*> is not available on platform <*>. Available version(s): <*>
E446,Requests <*> is not available on platform <*>. Available version(s): <*>
E447,BeautifulSoup <*> is not available on platform <*>. Available version(s): <*>
E448,FastAPI <*> is not available on platform <*>. Available version(s): <*>
E449,Django <*> is not available on platform <*>. Available version(s): <*>
E450,SQLAlchemy <*> is not available on platform <*>. Available version(s): <*>
E451,Celery <*> is not available on platform <*>. Available version(s): <*>
E452,Redis <*> is not available on platform <*>. Available version(s): <*>
E453,PostgreSQL <*> is not available on platform <*>. Available version(s): <*>
E454,Error: <*> is not installed in the current Python environment.
E455,Failed to download patch for PR #<*>
E456,HTTP Error: <*> when downloading patch for PR #<*>
E457,An error occurred while downloading the patch: <*> <*> out.
E458,An error occurred while downloading the patch: <*>
E459,No target directory specified. Using <*> installation path.
E460,Applying patch with strip count: <*>
E461,Error: The <*> is not installed or not found in PATH.
E462,An error occurred while applying the patch: <*>: <*>
E463,Error: The specified target directory <*> does not exist.
E464,"<*> not found, for color output use 'pip install rich'"
E465,Coverage Compilation Flags Only Apply To: \n <*>
E466,src/main.py\n covered lines: <*> unconvered lines: <*>
E467,src/utils/helpers.py\n covered lines: <*> unconvered lines: <*>
E468,tests/test_main.py\n covered lines: <*> unconvered lines: <*>
E469,src/models/model.py\n covered lines: <*> unconvered lines: <*>
E470,src/controllers/controller.py\n covered lines: <*> unconvered lines: <*>
E471,src/views/view.py\n covered lines: <*> unconvered lines: <*>
E472,src/services/service.py\n covered lines: <*> unconvered lines: <*>
E473,src/validators/validator.py\n covered lines: <*> unconvered lines: <*>
E474,src/handlers/handler.py\n covered lines: <*> unconvered lines: <*>
E475,src/filters/filter.py\n covered lines: <*> unconvered lines: <*>
E476,src/middleware/middleware.py\n covered lines: <*> unconvered lines: <*>
E477,src/routers/router.py\n covered lines: <*> unconvered lines: <*>
E478,src/configs/config.py\n covered lines: <*> unconvered lines: <*>
E479,src/auth/auth.py\n covered lines: <*> unconvered lines: <*>
E480,src/logging/logger.py\n covered lines: <*> unconvered lines: <*>
E481,"Coverage is <*>, Please check if json profiles are valid"
E482,CUDA not available -- skipping CUDA check on PyTorch backend
E483,CUDA not available -- skipping CUDA check on TensorFlow backend
E484,CUDA not available -- skipping CUDA check on JAX backend
E485,CUDA not available -- skipping CUDA check on MXNet backend
E486,CUDA not available -- skipping CUDA check on <*> backend
E487,WARNING: CUDA available but triton cannot be used. Your GPU may not be supported. Skipping CUDA check on <*> backend
E488,Usage: <*>
E489,[-] error: <*>. please add a target to lldb.
E490,[-] error: failed to disable all breakpoints.
E491,[-] error: failed to enable all breakpoints.
E492,Pretty Printing lldb summary for <*> types has been installed and is ready for use. This category is enabled by default. To disable run: `type category disable <*>
E493,Please set it to one of the following values:
E494,"When you specify `CMAKE_GENERATOR_TOOLSET_VERSION`, you must also activate the vs environment of this version. Please read the notes in the build steps carefully."
E495,The following <*> are still flaky:
E496,Exporting test times from test-infra
E497,Could not download <*> because: <*>
E498,"All retries exhausted, downloading <*> failed."
E499,"Couldn't download test skip set, leaving all tests enabled..."
E500,"collected data: <*>, errors found: <*>"
E501,Failed to get job name for job id <*>: <*>
E502,Failed to match job name: <*>
E503,Time taken to group tests: <*>
E504,Test report <*> has an invalid name. Skipping
E505,Unable to import <*>. Will not be emitting metrics.... Reason: <*>
E506,Not emitting metrics for <*>. <*> wasn't imported.
E507,"Skipping <*> as it is an invalid run attempt. Expected <*>, found <*>."
E508,"::warning title=<*>::Didn't find any test reports in s3, there might be a bug!"
E509,Writing <*> documents to DynamoDB <*>
E510,Done! Finish writing document to S3 <*>
E511,"[Db Segments] detected pytest cmd: <*>, generated segments: <*>"
E512,"[Log Model] Failed to process test log, metadata is <*>"
E513,"[Log Model] Failed to process test log, <*>"
E514,[dry-run-mode]: no upload in dry run mode
E515,Failed to download artifacts for workflow <*> and job <*>
E516,"Found more than one artifact for workflow <*> and job <*>, <*>"
E517,Failed to parse JSON line: <*> at: line <*> column <*> (char <*>)
E518,Failed to parse JSON line: <*>: line <*> column <*> (char <*>)
E519,Expected at least <*> records from log file
E520,:: warning Failed to parse metadata: <*> for data: <*>
E521,:: warning Data model version mismatch: <*> != <*>
E522,::warning trying to download test log <*> failed by: FileNotFoundError: [Errno <*>] <*>: '<*>'
E523,::warning trying to download test log <*> failed by: zipfile.BadZipFile: File is not a zip file
E524,::warning trying to download test log <*> failed by: PermissionError: [Errno <*>] Permission denied: '<*>'
E525,::warning trying to download test log <*> failed by: KeyError: '<*>'
E526,::warning trying to download <*> <*> failed by: <*>: '<*>'
E527,"Can't import required modules, exiting"
E528,"pr does exist, number is <*>, branch name is <*>, link is <*>"
E529,Can't get commit info due to <*>: <*> was not found; please install it and try again.
E530,Can't get commit info due to <*>: [Errno <*>] <*>: '<*>'
E531,Can't get commit info due to <*>: <*>
E532,Can't get PR body due to <*>: <*>
E533,Uploading profile stats (fb-only otherwise no-op)
E534,Fakeifying a Tensor subclass is not supported right now. Instead a <*> is used.
E535,"Strategy: <*> (<*>: <*>) (<*> nodes, <*> inputs)"
E536,SUCCESS: Went from <*> to <*> nodes
E537,SUCCESS: Went from <*> to <*> inputs
E538,SUCCESS: Went from <*> to <*> outputs
E539,"WARNING: <*>, not applying this minification"
E540,Wrote minimal repro out to <*>
E541,Disabling NetworkSubsystem did not fix the issue.
E542,Disabling StorageSubsystem did not fix the issue.
E543,Disabling DatabaseSubsystem did not fix the issue.
E544,Disabling SecuritySubsystem did not fix the issue.
E545,Disabling LoggingSubsystem did not fix the issue.
E546,Disabling AuthenticationSubsystem did not fix the issue.
E547,Disabling MonitoringSubsystem did not fix the issue.
E548,Disabling CachingSubsystem did not fix the issue.
E549,Disabling NotificationSubsystem did not fix the issue.
E550,Disabling UIComponent did not fix the issue.
E551,Disabling APIGateway did not fix the issue.
E552,Disabling LoadBalancer did not fix the issue.
E553,Disabling ComputeNode did not fix the issue.
E554,Disabling DataProcessor did not fix the issue.
E555,Moving to the next subsystem: <*> - <*>
E556,All subsystems in <*> have been checked. The issue is not in this system.
E557,Moving to the next system: <*>
E558,Setting config database field <*> to <*> fixed the issue
E559,Setting config network field timeout to <*> fixed the issue
E560,Setting config security field enable_ssl to <*> fixed the issue
E561,Setting config logging field log_level to <*> fixed the issue
E562,Setting config user_auth field <*> to <*> fixed the issue
E563,Setting config cache field ttl to <*> fixed the issue
E564,Setting config storage field <*> to <*> fixed the issue
E565,Setting config email field <*> to <*> fixed the issue
E566,Setting config session field <*> to <*> fixed the issue
E567,Setting config api field rate_limit to <*> fixed the issue
E568,Setting config monitoring field alert_threshold to <*> fixed the issue
E569,Setting config backup field interval to <*> fixed the issue
E570,Setting config ui field theme to <*> fixed the issue
E571,Setting config notification field enabled to <*> fixed the issue
E572,Setting config localization field default_language to <*> fixed the issue
E573,Starting bisect by <*> upper bound.
E574,Upper bound of <*> found for <*>.
E575,Starting bisection process with system: <*>
E576,"The issue is in the <*> system, but could not identify subsystem."
E577,The issue is in the <*> system. Moving to the <*> subsystem: <*>
E578,The issue is in the <*> system.
E579,"Invalid command. Must be 'good', 'bad', 'start', or 'end'."
E580,Starting <*>-tuple testing with seed <*>
E581,"Starting random testing with bisection, seed <*>, and p <*>"
E582,No kernel with benchmark functionality found. Make sure you run inductor with config.benchmark_kernel being True
E583,Percent of time when <*> is busy: <*>%
E584,Profiling result for a compiled module of benchmark <*>:
E585,Chrome trace for the profile is written to <*>
E586,NCU profiling results for benchmark <*>:
E587,NCU report has been written to <*>
E588,NCU profiling failed with error: Command <*> returned non-zero exit status <*>.
E589,NCU profiling failed with error: [Errno <*>] <*>: '<*>'
E590,<*> profiling failed with error: <*> (os error <*>)
E591,NCU profiling failed with error: Timeout expired (timeout: <*> seconds)
E592,NCU profiling failed with error: A required library is missing: <*>
E593,NCU profiling failed with error: The NCU command line is not valid: <*>
E594,NCU profiling failed with error: <*>
E595,The collect memory snapshot has been written to <*>
E596,Peak GPU memory usage <*> MB
E597,tensor ids from device data: <*>
E598,"<*> relies on the library <*>, which could not be found on this machine. Run <*> to install the library.``"
E599,Adjusting learning_rate for group <*> to <*>
E600,Adjusting momentum for group <*> to <*>
E601,Adjusting weight_decay for group <*> to <*>
E602,Adjusting dropout for group <*> to <*>
E603,Adjusting batch_size for <*> data_loader to <*>
E604,Adjusting num_epochs for <*> to <*>
E605,Adjusting batch_size for <*> to <*>
E606,"Running for sparse block shapes - [<*>, <*>]"
E607,Step Time for <*>=<*> s
E608,Saved sparsified metadata file in <*>
E609,Model metrics file saved to <*>
E610,Adjusting sparsity level of group <*> to <*>
E611,Epoch <*>: adjusting sparsity level of group <*> to <*>
E612,Kick start adaptive rounding on <*> module <*>
E613,soft quant loss: <*> hard quant loss: <*>
E614,"Didn't find dtype combination (<*>, <*>) during dynamic quantized op lowering for <*>"
E615,"Didn't find corresponding quantized function or quantized relu function for <*>, int8"
E616,"Didn't find corresponding quantized function or quantized relu function for <*>, <*>"
E617,Make sure to install <*> and try again.
E618,make sure to install <*> and try again.
E619,Saving CoreML .mlmodel file to <*>
E620,"last good: <*>, first bad: <*>"
E621,The number of cuda retries are: <*>
E622,Top <*> ops that generates memory are:
E623,model.core.forward fw: <*> bw: <*>
E624,network.layer1 fw: <*> bw: <*>
E625,network.layer2 fw: <*> bw: <*>
E626,data.preprocessing fw: <*> bw: <*>
E627,optimizer.update fw: <*> bw: <*>
E628,loss.function fw: <*> bw: <*>
E629,metrics.calculation fw: <*> bw: <*>
E630,validation.check fw: <*> bw: <*>
E631,training.loop fw: <*> bw: <*>
E632,inference.run fw: <*> bw: <*>
E633,manual.adjustment fw: <*> bw: <*>
E634,manual.tuning fw: <*> bw: <*>
E635,manual.optimization fw: <*> bw: <*>
E636,manual.debugging fw: <*> bw: <*>
E637,manual.testing fw: <*> bw: <*>
E638,Total Memory: <*> B Total Runtime: <*> ms Store Random: <*>
E639,AC Trade-off for Module: <*> MSPS = <*>
E640,PyTorch Distributed Benchmark (DDP and RPC)
E641,Converting checkpoint from <*> to <*> using method: '<*>'
E642,Running an example of Async Checkpointing on <*> devices.
E643,Running <*> example on <*> devices.
E644,"The new attribute <*> of RemoteModule is ignored during RPC pickling. To pickle this attribute, please add it to ``_REMOTE_MODULE_PICKLED_ATTRIBUTES``. Otherwise, please explicitly add it to ``_REMOTE_MODULE_ATTRIBUTES_IGNORE_FOR_PICKLING``."
E645,"rank <*>, <*> iterations, average latency <*> ms"
E646,"rank <*>, forward <*> ms, backward <*> ms"
E647,"rank <*>, max reserved <*>, max allocated <*>"
E648,example for <*> does not exist!
E649,Adapting flat arg to match exported module's treespec
E650,Can't find previous stored outputs named <*>!
E651,'Find All' mode is not supported in <*> traversal.
E652,Eliminating <*> subgraph because it's smaller than the threshold: <*> < <*>
E653,Got <*> acc subgraphs and <*> non-acc subgraphs
E654,[torch.onnx] Falling back to legacy torch.onnx.export due to the following error: ValueError: Input tensor must be of type <*>.
E655,[torch.onnx] Falling back to legacy torch.onnx.export due to the following error: <*>
E656,export_memory_timeline_html failed because <*> was not found.
E657,Execution Trace: compressing <*> to <*>
E658,initial_parameters=<*> lead to failure: division by zero. Optimization failed!
E659,initial_parameters=<*> lead to failure: key error. Optimization failed!
E660,<*>=<*> lead to failure: value out of range. Optimization failed!
E661,<*> lead to failure: <*>. Optimization failed!
E662,initial_parameters=<*> lead to failure: <*>. Using reference parameters instead of initial parameters.
E663,Using <*> parameters instead of <*> parameters.
E664,next_parameters=<*> lead to failure: Division by zero. Skipping.
E665,next_parameters=<*> lead to failure: <*>. Skipping.
E666,speedup_incr=<*> is negative. Rerunning minimize with reference parameters as initial parameters.
E667,meta=<*> speedup=<*> timing=<*>
E668,"M, K, N, (BM, BK)=(<*>, <*>, <*>, (<*>, <*>))"
E669,Suppressing fatal exception to trigger unexpected success
E670,TorchScript backend not yet supported in <*> builds
E671,Failed to instantiate TestAddition for op <*>!
E672,Failed to instantiate TestSubtraction for op <*>!
E673,Failed to instantiate TestMultiplication for op <*>!
E674,Failed to instantiate TestDivision for op <*>!
E675,Failed to instantiate TestStringConcat for op <*>!
E676,Failed to instantiate <*> for op <*>!
E677,"Process <*> terminated with exit code <*>, terminating remaining processes."
E678,Timing out after <*> seconds and killing subprocesses.
E679,"dist init r=<*>, world=<*>"
E680,Failed to instantiate test_add for module <*>!
E681,Failed to instantiate <*> for module <*>!
E682,"Got exit code <*>, retrying (retries left=<*>)"
E683,"Command took <*>, retrying (retries left=<*>)"
E684,Test exited with non-zero exitcode <*>. Command to reproduce: <*>
E685,Test results will be stored in <*>/test_results.xml
E686,Test results will be stored in <*>
E687,"Test <*> is disabled for some unrecognized platforms: <*>. Please edit issue <*> to fix the platforms assigned to this flaky test, changing ""Platforms: ..."" to a comma separated subset of the following (or leave it blank to match all platforms): <*>"
E688,TEST SUITE EARLY TERMINATION due to <*> failure
E689,Skipping <*> on <*> for following reason: <*>
E690,"No process group initialized, using temp directory: <*>"
E691,Skipping test <*> on <*> for the following reason: <*>
E692,Rank <*> finished testing <*> times in <*> seconds.
E693,Solved! Running reward is now <*>!
E694,"No CUDA runtime is found, using CUDA_HOME='<*>'"
E695,"No ROCm runtime is found, using ROCM_HOME='<*>'"
E696,"Trying to find <*> from <*> package, but it is not installed."
E697,"No modifications detected for re-loaded extension module <*>, skipping build step..."
E698,Using <*> as PyTorch extensions root...
E699,Using envvar <*> (<*>) as the number of workers...
E700,Allowing ninja to set a default number of workers... (overridable by setting the environment variable MAX_JOBS=<*>)
E701,Testing that <*> can be activated:
E702,Average attempts per valid config: <*>
E703,Completed <*> benchmark on <*> (<*> of <*>)
E704,Detected that <*> was orphaned in shared memory. Cleaning up.
E705,"<*> is not installed, please pip install <*> to use this utility"
E706,we will enable it automatically by setting `torch.set_float32_matmul_precision(<*>)`
E707,Failed to compile PyTorch with mode <*>
E708,Failed to compile TensorFlow with mode <*>
E709,Failed to compile ONNX with mode <*>
E710,Failed to compile Caffe with mode <*>
E711,Failed to compile Keras with mode <*>
E712,Failed to compile MXNet with mode <*>
E713,Failed to compile TFLite with mode <*>
E714,Failed to compile OpenVINO with mode <*>
E715,Failed to compile TorchScript with mode <*>
E716,Failed to compile Darknet with mode <*>
E717,Callgrind bindings are not present in <*>. JIT-ing bindings.
E718,Running your script with the autograd profiler...
E719,Total number of unsupported CUDA function calls: <*>
E720,Total number of replaced kernel launches: <*>
E721,The project folder specified does not exist.
E722,"moviepy is installed, but can't import moviepy.editor. Some packages could be missing [<*>, <*>]"
E723,"warning: audio amplitude out of range, auto clipped."
E724,"warning: Embedding dir exists, did you set global_step for add_embedding()?"
E725,Error: <*> does not have enough lines for metadata.
E726,Error writing to output file <*>: [Errno <*>] <*>: '<*>'
E727,An error occurred executing <*>: Command <*> returned non-zero exit status <*>.
E728,new best model with <*> correct and <*> wrong
E729,"All learned models have too many wrong predictions, so no heuristic was generated"
E730,"m: <*>, k: <*>, n: <*>, transpose_left: <*>, transpose_right: <*>, dtype: <*>"
E731,m=<*> k=<*> n=<*> dtype=<*>
E732,grouped native ops with out variant: <*>
E733,generated functions groups with out variant: <*>
E734,"No env var found for <*>, you must be running this code locally. Falling back to the deprecated <*> method."
E735,"Invalid experiment name: <*>. Experiment names should only contain alphanumeric characters, '_', and '-'. They cannot contain spaces, and the special characters '_' and '-' cannot be the first or last characters."
E736,Unexpected setting in experiment: max_attempts = <*>
E737,Unexpected setting in experiment: timeout = <*>
E738,Unexpected setting in experiment: debug_mode = <*>
E739,Unexpected setting in experiment: log_level = <*>
E740,Unexpected setting in experiment: retry_interval = <*>
E741,Unexpected setting in experiment: data_source = <*>
E742,Unexpected setting in experiment: user_id = <*>
E743,Unexpected setting in experiment: api_key = <*>
E744,Unexpected setting in experiment: environment = <*>
E745,Unexpected setting in experiment: batch_size = <*>
E746,Unexpected setting in experiment: cache_enabled = <*>
E747,Unexpected setting in experiment: encryption = <*>
E748,Unexpected setting in experiment: compression = <*>
E749,Unexpected setting in experiment: notification_email = <*>
E750,Unexpected setting in experiment: validation_level = <*>
E751,"User <*> is opted into experiment <*>, but also opted out of it. Defaulting to opting out"
E752,Branch <*> is an exception branch. Not enabling experiment <*>.
E753,"Skipping experiment '<*>', as it is not in the eligible_experiments list: <*>"
E754,"Skipping experiment '<*>', as it is not a default experiment"
E755,"<*>, <*> have opted out of experiment <*>."
E756,<*> have opted into experiment <*>.
E757,"Based on rollout percentage of <*>%, enabling experiment <*> <*>."
E758,"Only a fleet and one other experiment can be enabled for a job at any time. Enabling <*> and ignoring the rest, which are <*>, <*>, <*>"
E759,Could not download <*>: HTTP Error <*>: <*>
E760,Could not download <*>: Timeout Error
E761,Could not download <*>: Connection Reset by Peer
E762,Could not download <*>: SSL Certificate Verify Failed
E763,Could not download <*>: Bad Status Line
E764,Could not download <*>: Invalid URL
E765,Could not download <*>: Remote End Closed Connection Without Response
E766,Could not download <*>: Too Many Redirects
E767,Could not download <*>: Hostname Resolution Failed
E768,Could not download <*>: <*>
E769,"All <*> retries exhausted, downloading <*> failed"
E770,Failed to get the labels for #<*>
E771,Opt-out runner determinator because <*> has opt-out label
E772,Opt-out runner determinator because <*> has skip-runner label
E773,Opt-out runner determinator because <*> has no-run label
E774,Opt-out runner determinator because <*> has exclude-runner label
E775,Opt-out runner determinator because <*> has do-not-run label
E776,Opt-out runner determinator because <*> has runner-exclude label
E777,Opt-out runner determinator because <*> has no-execution label
E778,Opt-out runner determinator because <*> has opt-out-runner label
E779,Opt-out runner determinator because <*> has skip-execution label
E780,Opt-out runner determinator because <*> has <*> label
E781,Failed to get issue. Defaulting to <*> and no <*>. Exception: <*>: Invalid input provided.
E782,Failed to get issue. Defaulting to Meta runners and no experiments. Exception: KeyError: <*> not found in data.
E783,Failed to get issue. Defaulting to <*> and no experiments. Exception: <*>
E784,"Trying to call the empty_gpu_cache for device: <*>, which is not in list [<*>, <*>]"
E785,Could not find batch size for <*>
E786,"Failed to save memory snapshot, FileNotFoundError: [Errno <*>] No such file or directory: <*>"
E787,"Failed to save memory snapshot, <*>: [Errno <*>] <*>: '<*>'"
E788,"Failed to save memory snapshot, ValueError: invalid literal for int() with base <*>: '<*>'"
E789,"Failed to save memory snapshot, TypeError: expected str, bytes or os.PathLike object, not <*>"
E790,"Failed to save memory snapshot, <*>: Unable to allocate memory for the snapshot"
E791,"Failed to save memory snapshot, <*>"
E792,"Model <*> does not support <*>, running with <*> instead"
E793,<*> golden ref were not generated for <*>. Setting accuracy check to <*>
E794,<*> GPU failed in <*>()
E795,Backend <*> failed in <*>()
E796,Could not find repro script for model <*>
E797,Repro script for model <*> with minified graph saved to <*>
E798,The use <*> flag is set but there are <= <*> devices available.
E799,<*> is unsupported as it requires sharding the embedding layer separately from DDP
E800,"torch.cuda.is_available() == <*>, using CPU"
E801,disabling inductor cudagraphs for compatibility with <*>
E802,Sequence Length not defined for BERT. Choosing <*> arbitrarily
E803,Sequence Length not defined for <*>. Choosing <*> arbitrarily
E804,Batch size not specified for <*>. Setting batch_size=<*>
E805,"Running smaller batch size=<*> for <*>, orig batch_size=<*>"
E806,Failed to find suitable batch size for <*>
E807,"Embedding inputs <*>, input data cannot be randomized"
E808,Evaluating an op name into an OpOverload: <*>
E809,"Note:\n- <*> includes the data loading time, training time and testing time.\n- <*> measures the training time only."
E810,Running <*> allreduce only on rank <*>
E811,Waiting for allreduce to complete...
E812,dynamic sparse qlinear is only available in <*>
E813,static sparse qlinear is only available in fbgemm
E814,Main process launched: start(*[<*>])
E815,Main process launched: stop(*[<*>])
E816,Main process launched: update(*[<*>])
E817,Main process launched: configure(*[<*>])
E818,Main process launched: initialize(*[<*>])
E819,Main process launched: finalize(*[<*>])
E820,Main process launched: restart(*[<*>])
E821,Main process launched: reset(*[<*>])
E822,Main process launched: sync(<*>)
E823,Main process launched: backup(*[<*>])
E824,Main process launched: restore(*[<*>])
E825,Main process launched: check(*[<*>])
E826,Main process launched: validate(*[<*>])
E827,Main process launched: test(*[<*>])
E828,Main process result for <*> received: <*>
E829,call logger <*> to avoid error
E830,"schema: <*> found on allowlist, skipping"
E831,"schema: <*> found on allowlist, but is a core ATen op, checking BC. NOTE: If you have removed an operator we will conservatively assume that it is a core ATen op. If the operator you removed is not a core ATen op, please specify that in the ALLOW_LIST entry (see comment block on top of ALLOW_LIST more info)"
E832,"schema: torch.nn.Module has valid upgrader, skipping"
E833,"schema: torch.optim.Adam has valid upgrader, skipping"
E834,"schema: torch.utils.data.DataLoader has valid upgrader, skipping"
E835,"schema: torch.Tensor has valid upgrader, skipping"
E836,"schema: torch.nn.Conv2d has valid upgrader, skipping"
E837,"schema: torch.nn.ReLU has valid upgrader, skipping"
E838,"schema: torch.nn.BatchNorm2d has valid upgrader, skipping"
E839,"schema: torch.nn.Linear has valid upgrader, skipping"
E840,"schema: torch.nn.Dropout has valid upgrader, skipping"
E841,"schema: torch.nn.MaxPool2d has valid upgrader, skipping"
E842,"schema: torch.nn.Sigmoid has valid upgrader, skipping"
E843,"schema: torch.nn.LSTM has valid upgrader, skipping"
E844,"schema: torch.nn.GRU has valid upgrader, skipping"
E845,"schema: torch.nn.Embedding has valid upgrader, skipping"
E846,"schema: <*> has a valid upgrader, but is a core ATen op, checking BC"
E847,Found backward compatible schemas for all existing schemas
E848,Found forward compatible schemas for all existing schemas
E849,"The PR is introducing a potentially forward incompatible changes to the operator library. Please contact PyTorch team to confirm whether this change is wanted or not. \n\nBroken ops: [<*>, <*>, <*>]"
E850,Not parsing schema line: <*>
E851,The module <*> is not a torch.nn.module instance. Please ensure it's a subclass of torch.nn.module in fixtures_src.py and it's registered as an instance in ALL_MODULES in generated_models.py
E852,"Model <*> already exists, skipping"
E853,Actual model version <*> is equal or larger than <*> + <*>. Please run the script before the commit to change operator.
E854,Generating model <*> and it's save to <*>
E855,(<*>) Retrying because command failed with: TimeoutExpired(timeout=<*>)
E856,"(<*>) Retrying because command failed with: CalledProcessError(returncode=<*>, cmd='<*>')"
E857,"(<*>) Retrying because command failed with: FileNotFoundError(<*>, '<*>')"
E858,"(<*>) Retrying because command failed with: <*>(<*>, '<*>')"
E859,(<*>) Retrying because command failed with: '<*>: Command <*> timed out after <*> seconds'
E860,(<*>) Retrying because command failed with: '<*>: <*> with <*> timed out after <*> seconds'
E861,(<*>) Retrying because command failed with: '<*>: <*>'
E862,"In dry run mode, so not actually deleting the binary. But consider deleting it ASAP!"
E863,Failed to delete binary: <*>
E864,Delete this binary as soon as possible and do not execute it!
E865,Correct binary already exists at <*>. Exiting.
E866,Exiting as there is nothing left to do in <*> mode
E867,Downloaded binary <*> failed its hash check
E868,Using <*> located at <*>
E869,"Uploading file <*> to s3 bucket: <*>, object name: <*>"
E870,Computed new hash for binary <*>
E871,Creating virtual environment (Python <*>) at <*>
E872,"dest is <*> while multiple python versions specified, output will be overwritten"
E873,Build time (<*>): <*>
E874,"Requirements not installed, run the following command to install: <*>"
E875,Running python setup.py bdist_wheel for <*> wheel
E876,Running python setup.py build for <*> wheel
E877,Running python setup.py sdist for <*> wheel
E878,Running python setup.py install for <*> wheel
E879,Running python setup.py clean for <*> wheel
E880,Running python setup.py test for <*> wheel
E881,Running python setup.py check for <*> wheel
E882,Running python setup.py develop for <*> wheel
E883,Running python setup.py bdist_egg for <*> wheel
E884,Running python setup.py bdist for <*> wheel
E885,Running python setup.py bdist_wininst for <*> wheel
E886,Running python setup.py bdist_rpm for <*> wheel
E887,Running python setup.py bdist_dumb for <*> wheel
E888,Running python setup.py bdist_zipapp for <*> wheel
E889,Running python setup.py bdist_msi for <*> wheel
E890,Running build for <*> wheel
E891,Running install for <*> wheel
E892,Running sdist for <*> wheel
E893,Running bdist_wheel for <*> wheel
E894,Running test for <*> <*>
E895,Running setup.py for <*> wheel
E896,Running pip install for <*> <*>
E897,Running python -m build for <*> wheel
E898,Running python -m twine upload for <*> wheel
E899,Running python -m pip install --upgrade for <*> <*>
E900,Running python -m pip install --user for <*> <*>
E901,Running python -m pip install --no-deps for <*> <*>
E902,Running python -m pip install --force-reinstall for <*> <*>
E903,Running python -m pip install --ignore-installed for <*> <*>
E904,Running python -m pip install --no-cache-dir for <*> <*>
E905,Exception in callback for <*> registered with <*> <*>
E906,"TORCH_COMPILE_STROBELIGHT is <*>, but seems like you are not on a <*> machine."
E907,Strobelight profiler is enabled via <*>
